fuente;numero victima;municipio id;municipio nombre;fecha hecho;hora hecho;momento hecho;edad;sexo;clase victima;vehiculo victima;tipo via;tipo incidente;clima
Ministerio de Seguridad;1-2017-691;;;01/12/2017;12:00:00;Diurno;73;Femenino;Peatón;Peatón;Calle;Colisión vehículo/Persona;Sin especificar
Ministerio de Seguridad;1-2017-817;60638;Pilar;01/12/2017;23:40:00;Nocturno;42;Masculino;Conductor;Motocicleta;Ruta nacional;Colisión vehículo/Objeto;Nublado
Ministerio de Seguridad;1-2017-818;60218;Chascomús;01/12/2017;23:40:00;Nocturno;28;Masculino;Acompañante;Motocicleta;Ruta nacional;Colisión vehículo/Objeto;Nublado
Reparos;3-2017-1304;60412;José C. Paz;01/12/2017;Sin especificar;Sin especificar;57;Femenino;Sin especificar;Sin especificar;Sin especificar;Sin especificar;Sin especificar
Reparos;3-2017-1306;60260;Esteban Echeverría;01/12/2017;Sin especificar;Sin especificar;42;Masculino;Sin especificar;Sin especificar;Sin especificar;Sin especificar;Sin especificar
Reparos;3-2017-1331;60270;Ezeiza;01/12/2017;0:30:00;Nocturno;22;Masculino;Ocupante de vehículo sin especificar;Motocicleta;Calle;Sin especificar;Sin especificar
Reparos;3-2017-1334;;;01/12/2017;17:45:00;Diurno;84;Femenino;Sin especificar;Sin especificar;Calle;Sin especificar;Sin especificar
Reparos;3-2017-1349;;;01/12/2017;Sin especificar;Sin especificar;Sin especificar;Masculino;Ocupante de vehículo sin especificar;Motocicleta;Sin especificar;Sin especificar;Sin especificar
Ministerio de Seguridad;1-2017-1110;60134;Cañuelas;02/12/2017;13:00:00;Diurno;24;Masculino;Conductor;Motocicleta;Calle;Colisión vehículo/Vehículo;Bueno
Ministerio de Seguridad;1-2017-1179;60466;Lezama;02/12/2017;12:35:00;Diurno;7;Masculino;Acompañante;Automóvil;Calle;Vuelco/Despiste;Sin especificar
Ministerio de Seguridad;1-2017-196;60778;San Vicente;02/12/2017;8:00:00;Diurno;18;Masculino;Conductor;Motocicleta;Ruta provincial;Colisión vehículo/Vehículo;Sin especificar
Ministerio de Seguridad;1-2017-217;;;02/12/2017;5:00:00;Nocturno;15;Femenino;Acompañante;Automóvil;Sin especificar;Vuelco/Despiste;Sin especificar
Ministerio de Seguridad;1-2017-281;;;02/12/2017;22:21:00;Nocturno;16;Femenino;Acompañante;Motocicleta;Calle;Colisión vehículo/Vehículo;Sin especificar
Ministerio de Seguridad;1-2017-282;;;02/12/2017;22:21:00;Nocturno;16;Masculino;Conductor;Motocicleta;Calle;Colisión vehículo/Vehículo;Sin especificar
Ministerio de Seguridad;1-2017-1109;60084;Benito Juárez;03/12/2017;8:45:00;Diurno;1;Femenino;Peatón;Peatón;Calle;Colisión vehículo/Persona;Sin especificar
Ministerio de Seguridad;1-2017-1111;60134;Cañuelas;03/12/2017;13:10:00;Diurno;36;Masculino;Acompañante;Automóvil;Ruta provincial;Colisión vehículo/Vehículo;Sin especificar
Ministerio de Seguridad;1-2017-156;60028;Almirante Brown;03/12/2017;8:00:00;Diurno;28;Masculino;Conductor;Automóvil;Ruta provincial;Colisión vehículo/Vehículo;Lluvia
Ministerio de Seguridad;1-2017-159;;;03/12/2017;13:30:00;Diurno;70;Masculino;Acompañante;Automóvil;Ruta nacional;Vuelco/Despiste;Bueno
Ministerio de Seguridad;1-2017-432;60778;San Vicente;03/12/2017;11:40:00;Diurno;56;Masculino;Conductor;Automóvil;Ruta provincial;Colisión vehículo/Vehículo;Lluvia
Ministerio de Seguridad;1-2017-490;;;03/12/2017;13:30:00;Diurno;70;Masculino;Acompañante;Automóvil;Ruta nacional;Vuelco/Despiste;Sin especificar
Ministerio de Seguridad;1-2017-491;;;03/12/2017;13:30:00;Diurno;55;Masculino;Conductor;Automóvil;Ruta nacional;Vuelco/Despiste;Sin especificar
Ministerio de Seguridad;1-2017-561;60412;José C. Paz;03/12/2017;19:05:00;Nocturno;25;Masculino;Conductor;Motocicleta;Calle;Colisión vehículo/Vehículo;Sin especificar
Ministerio de Seguridad;1-2017-690;;;03/12/2017;21:45:00;Nocturno;68;Femenino;Peatón;Peatón;Calle;Colisión vehículo/Persona;Sin especificar
Ministerio de Seguridad;1-2017-854;60134;Cañuelas;03/12/2017;6:45:00;Nocturno;24;Masculino;Conductor;Motocicleta;Calle;Vuelco/Despiste;Sin especificar
Ministerio de Seguridad;1-2017-1180;60466;Lezama;05/12/2017;7:00:00;Nocturno;32;Masculino;Conductor;Motocicleta;Calle;Colisión vehículo/Vehículo;Sin especificar
Ministerio de Seguridad;1-2017-158;60274;Florencio Varela;05/12/2017;22:30:00;Nocturno;18;Masculino;Acompañante;Automóvil;Ruta provincial;Colisión vehículo/Vehículo;Bueno
Ministerio de Seguridad;1-2017-433;60134;Cañuelas;05/12/2017;2:20:00;Nocturno;33;Masculino;Conductor;Camión;Ruta provincial;Vuelco/Despiste;Sin especificar
Ministerio de Seguridad;1-2017-562;60056;Bahía Blanca;05/12/2017;22:10:00;Nocturno;Sin especificar;Masculino;Conductor;Sin especificar;Calle;Vuelco/Despiste;Sin especificar
Ministerio de Seguridad;1-2017-618;60134;Cañuelas;05/12/2017;22:30:00;Nocturno;51;Femenino;Acompañante;Automóvil;Ruta nacional;Colisión vehículo/Vehículo;Sin especificar
Ministerio de Seguridad;1-2017-619;60655;Punta Indio;05/12/2017;22:30:00;Nocturno;18;Femenino;Sin especificar;Automóvil;Ruta nacional;Colisión vehículo/Vehículo;Sin especificar
Ministerio de Seguridad;1-2017-620;60412;José C. Paz;05/12/2017;22:30:00;Nocturno;18;Masculino;Sin especificar;Automóvil;Ruta nacional;Colisión vehículo/Vehículo;Sin especificar
Ministerio de Seguridad;1-2017-621;60638;Pilar;05/12/2017;22:30:00;Nocturno;20;Masculino;Sin especificar;Automóvil;Ruta nacional;Colisión vehículo/Vehículo;Sin especificar
Egresos hospitalarios;2-2017-1251;60515;Malvinas Argentinas;05/12/2017;Sin especificar;Sin especificar;84;Masculino;Sin especificar;Sin especificar;Sin especificar;Sin especificar;Sin especificar
Ministerio de Seguridad;1-2017-1037;60515;Malvinas Argentinas;06/12/2017;23:50:00;Nocturno;84;Masculino;Peatón;Peatón;Calle;Colisión vehículo/Persona;Sin especificar
Ministerio de Seguridad;1-2017-218;;;06/12/2017;1:30:00;Nocturno;47;Masculino;Conductor;Automóvil;Ruta provincial;Colisión vehículo/Vehículo;Sin especificar
Ministerio de Seguridad;1-2017-518;60274;Florencio Varela;06/12/2017;15:15:00;Diurno;94;Femenino;Acompañante;Automóvil;Ruta provincial;Vuelco/Despiste;Bueno
Ministerio de Seguridad;1-2017-645;60515;Malvinas Argentinas;06/12/2017;5:35:00;Nocturno;26;Masculino;Conductor;Motocicleta;Ruta provincial;Colisión vehículo/Vehículo;Sin especificar
Ministerio de Seguridad;1-2017-819;;;06/12/2017;21:50:00;Nocturno;27;Masculino;Conductor;Motocicleta;Calle;Colisión vehículo/Vehículo;Bueno
Ministerio de Seguridad;1-2017-913;60274;Florencio Varela;06/12/2017;14:00:00;Diurno;37;Masculino;Conductor;Motocicleta;Calle;Sin especificar;Sin especificar
Ministerio de Seguridad;1-2017-160;60778;San Vicente;07/12/2017;21:35:00;Nocturno;43;Masculino;Conductor;Camioneta;Ruta nacional;Colisión vehículo/Vehículo;Bueno
Ministerio de Seguridad;1-2017-693;;;07/12/2017;13:26:00;Diurno;46;Masculino;Sin especificar;Sin especificar;Calle;Sin especificar;Sin especificar
Ministerio de Seguridad;1-2017-370;60134;Cañuelas;08/12/2017;5:43:00;Nocturno;32;Masculino;Conductor;Motocicleta;Calle;Vuelco/Despiste;Sin especificar
Ministerio de Seguridad;1-2017-622;60638;Pilar;08/12/2017;7:55:00;Diurno;30;Masculino;Conductor;Automóvil;Ruta nacional;Colisión vehículo/Vehículo;Bueno
Ministerio de Seguridad;1-2017-692;;;08/12/2017;0:40:00;Nocturno;30;Femenino;Conductor;Motocicleta;Calle;Colisión vehículo/Vehículo;Sin especificar
Egresos hospitalarios;2-2017-1288;;;08/12/2017;Sin especificar;Sin especificar;65;Masculino;Sin especificar;Sin especificar;Sin especificar;Sin especificar;Sin especificar
Ministerio de Seguridad;1-2017-313;;;09/12/2017;17:20:00;Diurno;44;Masculino;Conductor;Motocicleta;Ruta nacional;Colisión vehículo/Vehículo;Sin especificar
Ministerio de Seguridad;1-2017-314;60218;Chascomús;09/12/2017;17:30:00;Diurno;32;Masculino;Conductor;Motocicleta;Ruta nacional;Colisión vehículo/Vehículo;Sin especificar
Ministerio de Seguridad;1-2017-560;60260;Esteban Echeverría;09/12/2017;5:50:00;Nocturno;29;Masculino;Conductor;Motocicleta;Calle;Colisión vehículo/Vehículo;Sin especificar
Ministerio de Seguridad;1-2017-820;;;09/12/2017;15:30:00;Diurno;21;Femenino;Conductor;Motocicleta;Calle;Colisión vehículo/Vehículo;Bueno
Ministerio de Seguridad;1-2017-914;60778;San Vicente;09/12/2017;16:00:00;Diurno;52;Masculino;Conductor;Sin especificar;Calle;Sin especificar;Sin especificar
Ministerio de Seguridad;1-2017-161;60134;Cañuelas;10/12/2017;9:15:00;Diurno;11;Masculino;Acompañante;Camioneta;Autopista provincial;Colisión vehículo/Vehículo;Bueno
Ministerio de Seguridad;1-2017-434;60655;Punta Indio;10/12/2017;3:40:00;Nocturno;24;Masculino;Conductor;Automóvil;Ruta provincial;Vuelco/Despiste;Bueno
Ministerio de Seguridad;1-2017-779;60098;Berisso;10/12/2017;9:40:00;Diurno;88;Masculino;Peatón;Peatón;Calle;Colisión vehículo/Persona;Bueno
Ministerio de Seguridad;1-2017-780;60638;Pilar;10/12/2017;6:50:00;Nocturno;38;Masculino;Sin especificar;Sin especificar;Ruta nacional;Sin especificar;Sin especificar
Ministerio de Seguridad;1-2017-821;;;10/12/2017;20:15:00;Nocturno;64;Masculino;Peatón;Peatón;Calle;Colisión vehículo/Persona;Bueno
Ministerio de Seguridad;1-2017-855;;;10/12/2017;18:30:00;Diurno;63;Masculino;Conductor;Automóvil;Calle;Colisión vehículo/Objeto;Sin especificar
Ministerio de Seguridad;1-2017-856;;;10/12/2017;9:15:00;Diurno;11;Masculino;Acompañante;Sin especificar;Calle;Sin especificar;Bueno
Egresos hospitalarios;2-2017-1252;60638;Pilar;10/12/2017;Sin especificar;Sin especificar;23;Masculino;Sin especificar;Sin especificar;Sin especificar;Sin especificar;Sin especificar
Ministerio de Seguridad;1-2017-315;;;12/12/2017;17:30:00;Diurno;47;Masculino;Acompañante;Camioneta;Ruta provincial;Colisión vehículo/Vehículo;Bueno
Ministerio de Seguridad;1-2017-316;;;12/12/2017;17:30:00;Diurno;50;Masculino;Conductor;Camioneta;Ruta provincial;Colisión vehículo/Vehículo;Bueno
Ministerio de Seguridad;1-2017-317;;;12/12/2017;14:15:00;Diurno;27;Masculino;Conductor;Motocicleta;Ruta nacional;Colisión vehículo/Vehículo;Bueno
Ministerio de Seguridad;1-2017-719;60056;Bahía Blanca;12/12/2017;0:00:00;Nocturno;Sin especificar;Masculino;Conductor;Motocicleta;Calle;Vuelco/Despiste;Sin especificar
Ministerio de Seguridad;1-2017-162;;;13/12/2017;11:50:00;Diurno;34;Masculino;Acompañante;Camión;Ruta nacional;Colisión vehículo/Vehículo;Otro
Ministerio de Seguridad;1-2017-163;60412;José C. Paz;13/12/2017;12:20:00;Nocturno;54;Masculino;Conductor;Automóvil;Ruta provincial;Colisión vehículo/Vehículo;Lluvia
Ministerio de Seguridad;1-2017-318;60515;Malvinas Argentinas;13/12/2017;11:00:00;Diurno;Sin especificar;Masculino;Conductor;Camión;Ruta nacional;Colisión vehículo/Vehículo;Bueno
Ministerio de Seguridad;1-2017-319;60655;Punta Indio;13/12/2017;11:00:00;Diurno;Sin especificar;Masculino;Acompañante;Camión;Ruta nacional;Colisión vehículo/Vehículo;Bueno
Ministerio de Seguridad;1-2017-781;;;13/12/2017;8:20:00;Diurno;60;Masculino;Peatón;Peatón;Calle;Colisión vehículo/Persona;Sin especificar
Ministerio de Seguridad;1-2017-783;;;13/12/2017;3:20:00;Nocturno;34;Masculino;Conductor;Motocicleta;Calle;Colisión vehículo/Objeto;Sin especificar
Ministerio de Seguridad;1-2017-164;60412;José C. Paz;14/12/2017;14:25:00;Diurno;62;Masculino;Conductor;Automóvil;Ruta provincial;Colisión vehículo/Vehículo;Bueno
Ministerio de Seguridad;1-2017-320;;;14/12/2017;22:40:00;Nocturno;41;Masculino;Acompañante;Camión;Ruta nacional;Colisión vehículo/Vehículo;Bueno
Ministerio de Seguridad;1-2017-371;60274;Florencio Varela;14/12/2017;15:50:00;Diurno;45;Masculino;Conductor;Motocicleta;Ruta nacional;Colisión vehículo/Vehículo;Sin especificar
Ministerio de Seguridad;1-2017-623;60412;José C. Paz;14/12/2017;18:00:00;Diurno;58;Masculino;Conductor;Camioneta;Calle;Vuelco/Despiste;Sin especificar
Ministerio de Seguridad;1-2017-782;60638;Pilar;14/12/2017;10:25:00;Diurno;26;Femenino;Peatón;Peatón;Calle;Colisión vehículo/Persona;Bueno
Ministerio de Seguridad;1-2017-1112;60134;Cañuelas;15/12/2017;8:15:00;Diurno;61;Masculino;Conductor;Automóvil;Calle;Colisión vehículo/Objeto;Sin especificar
Ministerio de Seguridad;1-2017-165;60412;José C. Paz;15/12/2017;21:15:00;Nocturno;57;Masculino;Conductor;Automóvil;Ruta provincial;Colisión vehículo/Vehículo;Bueno
Ministerio de Seguridad;1-2017-268;60056;Bahía Blanca;15/12/2017;1:15:00;Nocturno;41;Masculino;Conductor;Motocicleta;Calle;Colisión vehículo/Objeto;Bueno
Ministerio de Seguridad;1-2017-269;60134;Cañuelas;15/12/2017;2:00:00;Nocturno;18;Masculino;Sin especificar;Motocicleta;Calle;Sin especificar;Sin especificar
Ministerio de Seguridad;1-2017-372;60274;Florencio Varela;15/12/2017;8:00:00;Diurno;66;Masculino;Peatón;Peatón;Ruta nacional;Colisión vehículo/Persona;Sin especificar
Ministerio de Seguridad;1-2017-1181;60778;San Vicente;16/12/2017;1:30:00;Nocturno;56;Masculino;Conductor;Motocicleta;Calle;Colisión vehículo/Vehículo;Sin especificar
Ministerio de Seguridad;1-2017-373;60274;Florencio Varela;16/12/2017;13:02:00;Diurno;31;Masculino;Conductor;Automóvil;Ruta nacional;Colisión vehículo/Vehículo;Sin especificar
Ministerio de Seguridad;1-2017-435;60655;Punta Indio;16/12/2017;22:45:00;Nocturno;47;Masculino;Conductor;Automóvil;Ruta provincial;Colisión vehículo/Vehículo;Lluvia
Ministerio de Seguridad;1-2017-519;60274;Florencio Varela;16/12/2017;7:50:00;Diurno;24;Femenino;Conductor;Motocicleta;Ruta provincial;Colisión vehículo/Vehículo;Bueno
Ministerio de Seguridad;1-2017-784;60760;San Miguel;16/12/2017;21:00:00;Nocturno;42;Femenino;Peatón;Peatón;Calle;Colisión vehículo/Persona;Sin especificar
Ministerio de Seguridad;1-2017-563;60274;Florencio Varela;17/12/2017;19:50:00;Nocturno;18;Masculino;Conductor;Motocicleta;Ruta provincial;Colisión vehículo/Vehículo;Sin especificar
Ministerio de Seguridad;1-2017-822;;;17/12/2017;17:30:00;Diurno;22;Masculino;Conductor;Motocicleta;Calle;Colisión vehículo/Vehículo;Sin especificar
Ministerio de Seguridad;1-2017-857;60098;Berisso;18/12/2017;11:30:00;Diurno;27;Femenino;Acompañante;Motocicleta;Calle;Colisión vehículo/Vehículo;Sin especificar
Egresos hospitalarios;2-2017-1213;60412;José C. Paz;18/12/2017;Sin especificar;Sin especificar;18;Masculino;Sin especificar;Sin especificar;Sin especificar;Sin especificar;Sin especificar
Ministerio de Seguridad;1-2017-1182;60410;Ituzaingó;20/12/2017;16:00:00;Diurno;Sin especificar;Masculino;Conductor;Motocicleta;Calle;Colisión vehículo/Vehículo;Sin especificar
Ministerio de Seguridad;1-2017-564;60056;Bahía Blanca;20/12/2017;16:50:00;Diurno;65;Masculino;Peatón;Peatón;Calle;Colisión vehículo/Persona;Bueno
Ministerio de Seguridad;1-2017-166;60778;San Vicente;21/12/2017;4:25:00;Nocturno;75;Masculino;Acompañante;Automóvil;Ruta provincial;Vuelco/Despiste;Bueno
Ministerio de Seguridad;1-2017-168;60648;Presidente Perón;21/12/2017;0:20:00;Nocturno;53;Masculino;Conductor;Camión;Ruta nacional;Colisión vehículo/Vehículo;Bueno
Ministerio de Seguridad;1-2017-169;60466;Lezama;21/12/2017;0:20:00;Nocturno;70;Masculino;Conductor;Camión;Ruta nacional;Colisión vehículo/Vehículo;Bueno
Ministerio de Seguridad;1-2017-197;;;21/12/2017;10:30:00;Diurno;74;Masculino;Peatón;Peatón;Calle;Colisión vehículo/Persona;Sin especificar
Ministerio de Seguridad;1-2017-270;60056;Bahía Blanca;21/12/2017;2:50:00;Nocturno;60;Masculino;Conductor;Camioneta;Ruta nacional;Colisión vehículo/Objeto;Bueno
Ministerio de Seguridad;1-2017-271;60063;Balcarce;21/12/2017;7:00:00;Nocturno;Sin especificar;Masculino;Conductor;Automóvil;Ruta provincial;Colisión vehículo/Vehículo;Bueno
Ministerio de Seguridad;1-2017-694;;;21/12/2017;0:00:00;Nocturno;32;Masculino;Sin especificar;Sin especificar;Calle;Sin especificar;Sin especificar
Ministerio de Seguridad;1-2017-1183;60410;Ituzaingó;22/12/2017;4:50:00;Nocturno;Sin especificar;Masculino;Peatón;Peatón;Calle;Colisión vehículo/Persona;Sin especificar
Ministerio de Seguridad;1-2017-374;60098;Berisso;22/12/2017;2:17:00;Nocturno;43;Masculino;Conductor;Bicicleta;Ruta nacional;Colisión vehículo/Vehículo;Sin especificar
Ministerio de Seguridad;1-2017-624;60028;Almirante Brown;22/12/2017;1:50:00;Nocturno;33;Femenino;Conductor;Motocicleta;Calle;Colisión vehículo/Vehículo;Sin especificar
Ministerio de Seguridad;1-2017-167;60042;Ayacucho;23/12/2017;21:50:00;Nocturno;22;Masculino;Conductor;Motocicleta;Ruta nacional;Colisión vehículo/Vehículo;Bueno
Ministerio de Seguridad;1-2017-198;;;23/12/2017;6:15:00;Nocturno;71;Femenino;Acompañante;Automóvil;Ruta nacional;Vuelco/Despiste;Sin especificar
Ministerio de Seguridad;1-2017-436;60655;Punta Indio;23/12/2017;20:50:00;Nocturno;21;Masculino;Conductor;Motocicleta;Ruta nacional;Colisión vehículo/Vehículo;Bueno
Ministerio de Seguridad;1-2017-461;;;23/12/2017;4:00:00;Nocturno;21;Masculino;Conductor;Motocicleta;Ruta provincial;Colisión vehículo/Vehículo;Sin especificar
Ministerio de Seguridad;1-2017-625;60028;Almirante Brown;23/12/2017;6:45:00;Nocturno;27;Masculino;Peatón;Peatón;Ruta nacional;Colisión vehículo/Persona;Sin especificar
Ministerio de Seguridad;1-2017-858;;;23/12/2017;5:00:00;Nocturno;31;Masculino;Conductor;Motocicleta;Calle;Colisión vehículo/Vehículo;Sin especificar
Ministerio de Seguridad;1-2017-859;;;23/12/2017;6:00:00;Nocturno;30;Masculino;Conductor;Automóvil;Calle;Colisión vehículo/Vehículo;Sin especificar
Ministerio de Seguridad;1-2017-986;60049;Azul;23/12/2017;2:00:00;Nocturno;20;Masculino;Conductor;Motocicleta;Calle;Colisión vehículo/Vehículo;Sin especificar
Egresos hospitalarios;2-2017-1219;60412;José C. Paz;23/12/2017;Sin especificar;Sin especificar;23;Masculino;Sin especificar;Sin especificar;Sin especificar;Sin especificar;Sin especificar
Ministerio de Seguridad;1-2017-626;60028;Almirante Brown;24/12/2017;4:10:00;Nocturno;60;Masculino;Conductor;Motocicleta;Calle;Colisión vehículo/Objeto;Sin especificar
Ministerio de Seguridad;1-2017-720;60260;Esteban Echeverría;24/12/2017;0:55:00;Nocturno;26;Masculino;Conductor;Motocicleta;Calle;Colisión vehículo/Vehículo;Bueno
Ministerio de Seguridad;1-2017-721;60638;Pilar;24/12/2017;2:30:00;Nocturno;50;Masculino;Peatón;Peatón;Calle;Colisión vehículo/Persona;Sin especificar
Egresos hospitalarios;2-2017-1241;60134;Cañuelas;24/12/2017;Sin especificar;Sin especificar;23;Masculino;Sin especificar;Sin especificar;Sin especificar;Sin especificar;Sin especificar
Ministerio de Seguridad;1-2017-1113;60056;Bahía Blanca;25/12/2017;9:00:00;Diurno;20;Masculino;Acompañante;Automóvil;Calle;Colisión vehículo/Vehículo;Bueno
Ministerio de Seguridad;1-2017-1184;60274;Florencio Varela;25/12/2017;0:01:00;Nocturno;26;Femenino;Acompañante;Motocicleta;Calle;Colisión vehículo/Vehículo;Sin especificar
Ministerio de Seguridad;1-2017-1185;60270;Ezeiza;25/12/2017;2:10:00;Nocturno;42;Masculino;Conductor;Motocicleta;Calle;Colisión vehículo/Vehículo;Sin especificar
Ministerio de Seguridad;1-2017-199;;;25/12/2017;12:30:00;Diurno;59;Masculino;Conductor;Motocicleta;Calle;Colisión vehículo/Vehículo;Sin especificar
Ministerio de Seguridad;1-2017-321;60412;José C. Paz;25/12/2017;7:50:00;Diurno;12;Masculino;Conductor;Bicicleta;Ruta provincial;Colisión vehículo/Vehículo;Bueno
Ministerio de Seguridad;1-2017-646;60056;Bahía Blanca;25/12/2017;20:30:00;Nocturno;45;Femenino;Conductor;Motocicleta;Ruta nacional;Vuelco/Despiste;Sin especificar
Ministerio de Seguridad;1-2017-695;;;25/12/2017;0:00:00;Nocturno;21;Femenino;Acompañante;Motocicleta;Calle;Colisión vehículo/Vehículo;Sin especificar
Ministerio de Seguridad;1-2017-823;60070;Baradero;25/12/2017;17:00:00;Diurno;45;Masculino;Conductor;Automóvil;Ruta nacional;Vuelco/Despiste;Bueno
Ministerio de Seguridad;1-2017-915;60134;Cañuelas;25/12/2017;9:15:00;Diurno;29;Masculino;Conductor;Motocicleta;Calle;Colisión vehículo/Objeto;Sin especificar
